Customer Gender,Is Senior,Partner,Dependents,Customer Tenure,Has Phone Service,Multiple Lines,Internet Plan,Online Security,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Customer Satisfaction,Churn Label
Female,Y,N,N,8,Y,N,Fiber optic,N,Y,N,N,N,Month-to-month,Y,Bank transfer (automatic),74.05,600.15,2,N
Female,Y,N,N,63,Y,Y,Fiber optic,N,Y,N,N,Y,Month-to-month,Y,Bank transfer (automatic),89.6,5538.8,2,N
Male,N,N,N,60,Y,Y,Fiber optic,Y,Y,Y,Y,Y,One year,Y,Credit card (automatic),116.6,7049.5,3,N
Female,N,Y,N,12,Y,N,DSL,Y,N,Y,N,N,Month-to-month,N,Bank transfer (automatic),54.2,690.5,3,N
Female,N,N,N,13,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Y,Mailed check,19.3,279.3,2,N
Male,N,N,N,22,Y,Y,DSL,Y,Y,N,N,N,Month-to-month,N,Mailed check,65.05,1427.55,3,N
Female,N,Y,Y,72,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Y,Bank transfer (automatic),24.05,1709.15,3,N
Female,N,N,N,2,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Bank transfer (automatic),18.75,53.15,4,N
Female,N,Y,Y,40,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Bank transfer (automatic),20.15,777.35,1,N
Male,N,Y,Y,44,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Bank transfer (automatic),20.0,860.85,2,N
Male,Y,Y,N,71,Y,N,DSL,Y,N,Y,Y,N,One year,Y,Bank transfer (automatic),71.0,5012.1,4,N
Male,Y,N,N,26,Y,Y,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Electronic check,93.6,2404.1,1,N
Female,N,N,N,1,N,No phone service,DSL,N,N,N,N,N,Month-to-month,N,Mailed check,24.4,24.4,3,N
Male,N,N,N,3,Y,Y,DSL,N,N,Y,Y,N,Month-to-month,Y,Mailed check,65.25,209.9,3,N
Male,N,N,N,13,Y,N,DSL,N,N,Y,N,N,Month-to-month,Y,Mailed check,50.55,610.75,4,N
Female,N,N,N,1,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Mailed check,70.7,70.7,3,N
Male,N,Y,Y,4,Y,N,DSL,N,N,N,N,N,Month-to-month,N,Mailed check,45.25,155.35,5,N
Male,N,N,N,2,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,70.3,144,4,N
Male,N,Y,N,72,Y,Y,Fiber optic,Y,N,Y,Y,Y,Two year,Y,Credit card (automatic),108.95,7875,1,N
Female,N,Y,Y,37,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Mailed check,26.45,911.6,4,N
Female,N,N,N,23,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Y,Credit card (automatic),19.65,478.1,2,N
Female,N,Y,Y,42,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Y,Electronic check,19.05,761.85,4,N
Female,N,N,N,32,Y,Y,DSL,Y,N,N,Y,Y,One year,N,Mailed check,74.75,2282.95,3,N
Female,N,Y,Y,22,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,Y,Bank transfer (automatic),75.8,1615.1,3,N
Male,N,Y,N,42,N,No phone service,DSL,N,N,N,N,N,Month-to-month,Y,Credit card (automatic),25.1,1097.15,5,N
Female,N,N,N,8,Y,N,DSL,N,N,N,N,N,Month-to-month,N,Mailed check,44.45,369.3,5,N
Female,N,Y,Y,65,Y,Y,Fiber optic,Y,Y,N,Y,Y,Two year,Y,Credit card (automatic),104.3,6725.3,5,N
Female,N,Y,Y,70,Y,Y,DSL,Y,Y,Y,Y,Y,Two year,Y,Bank transfer (automatic),89.0,6293.2,1,N
Male,N,N,Y,22,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Credit card (automatic),20.15,432.5,5,N
Female,N,Y,Y,67,N,No phone service,DSL,Y,N,N,N,N,Two year,N,Bank transfer (automatic),36.15,2434.45,1,N
Female,N,N,N,25,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Y,Credit card (automatic),19.2,532.1,5,N
Female,N,Y,N,20,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Bank transfer (automatic),19.25,375.25,1,N
Female,N,N,Y,2,Y,N,DSL,Y,N,N,N,Y,Month-to-month,Y,Credit card (automatic),61.2,125.95,4,N
Male,N,N,N,51,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Mailed check,20.45,1042.65,4,N
Female,N,Y,Y,46,N,No phone service,DSL,Y,N,N,N,N,Month-to-month,N,Bank transfer (automatic),35.05,1620.25,3,N
Male,N,N,Y,13,Y,N,DSL,N,N,N,N,N,Month-to-month,N,Mailed check,44.0,659.35,1,N
Male,N,Y,Y,26,Y,N,DSL,N,Y,N,N,N,One year,N,Mailed check,50.35,1285.8,2,N
Male,N,N,Y,19,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Y,Electronic check,20.0,377.55,3,N
Female,N,Y,N,72,Y,Y,DSL,Y,N,Y,Y,Y,Two year,Y,Bank transfer (automatic),86.4,6058.95,4,N
Male,Y,N,N,18,Y,Y,DSL,Y,N,N,N,N,Month-to-month,Y,Credit card (automatic),58.4,964.9,1,N
Male,N,N,N,24,Y,Y,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Electronic check,94.1,2322.85,5,N
Female,N,Y,N,46,Y,Y,Fiber optic,N,Y,Y,Y,Y,Two year,Y,Credit card (automatic),108.9,4854.3,2,N
Female,Y,N,N,72,Y,Y,Fiber optic,Y,Y,Y,N,Y,Two year,Y,Bank transfer (automatic),107.4,7748.75,4,N
Female,Y,Y,N,70,Y,Y,Fiber optic,Y,N,N,N,Y,Month-to-month,Y,Electronic check,90.85,6470.1,3,N
Female,N,N,N,2,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Electronic check,19.9,57.4,1,N
Male,N,Y,N,31,Y,N,DSL,N,Y,Y,N,Y,Month-to-month,Y,Credit card (automatic),66.4,2019.8,2,N
Female,N,Y,Y,16,Y,N,Fiber optic,Y,Y,N,Y,Y,Month-to-month,N,Bank transfer (automatic),100.7,1522.7,1,N
Male,N,N,Y,52,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Credit card (automatic),25.6,1334.5,5,N
Male,N,Y,Y,13,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Y,Mailed check,19.85,252,3,N
Female,N,N,N,35,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Mailed check,20.75,700.45,1,N
Female,N,N,N,59,Y,N,Fiber optic,N,Y,N,Y,Y,Two year,N,Electronic check,95.8,5655.45,4,N
Male,N,Y,N,72,Y,N,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,94.65,6747.35,3,N
Female,N,Y,N,49,Y,Y,Fiber optic,Y,Y,Y,N,Y,Two year,N,Credit card (automatic),106.65,5174.35,4,N
Female,N,N,N,2,Y,N,DSL,N,N,N,N,N,Month-to-month,Y,Mailed check,45.85,105.6,1,N
Male,Y,N,N,21,Y,Y,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,104.35,2271.85,3,N
Male,Y,N,N,54,N,No phone service,DSL,N,Y,N,Y,Y,One year,Y,Electronic check,55.45,2966.95,4,N
Male,N,N,N,1,Y,Y,DSL,Y,N,N,N,N,Month-to-month,N,Electronic check,61.15,61.15,5,N
Male,N,N,N,6,Y,N,Fiber optic,Y,N,N,N,N,Month-to-month,Y,Electronic check,78.95,494.95,5,N
Male,N,N,Y,49,Y,Y,Fiber optic,Y,Y,N,Y,Y,One year,Y,Credit card (automatic),109.2,5290.45,1,N
Female,N,Y,Y,56,Y,N,DSL,Y,Y,N,N,N,Two year,Y,Credit card (automatic),61.3,3346.8,3,N
Female,Y,N,N,56,Y,Y,Fiber optic,Y,N,N,N,Y,Month-to-month,Y,Electronic check,96.85,5219.65,2,N
Female,N,Y,Y,6,N,No phone service,DSL,N,Y,Y,N,N,Two year,N,Mailed check,40.55,217.5,3,N
Male,N,N,N,32,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Mailed check,19.8,607.7,5,N
Male,N,Y,Y,50,Y,Y,Fiber optic,Y,Y,N,Y,Y,One year,Y,Electronic check,108.25,5431.4,4,N
Male,N,Y,Y,58,Y,Y,Fiber optic,N,Y,Y,Y,Y,One year,Y,Bank transfer (automatic),105.05,6004.85,2,N
Female,N,Y,Y,65,Y,Y,DSL,Y,Y,Y,Y,Y,Two year,Y,Mailed check,90.45,5957.9,1,N
Female,N,N,N,64,Y,Y,DSL,Y,Y,Y,Y,Y,Two year,Y,Credit card (automatic),86.4,5442.05,2,N
Female,N,Y,N,66,Y,Y,DSL,Y,Y,N,N,N,Two year,N,Bank transfer (automatic),66.9,4370.25,1,N
Male,N,Y,N,38,Y,Y,Fiber optic,Y,Y,Y,Y,Y,One year,Y,Electronic check,110.7,4428.6,2,N
Female,N,Y,N,20,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Y,Mailed check,20.0,416.45,1,N
Male,Y,N,N,64,Y,Y,Fiber optic,N,Y,Y,Y,Y,One year,N,Electronic check,102.1,6688.1,1,N
Female,N,N,N,60,Y,N,DSL,N,Y,Y,Y,N,One year,Y,Credit card (automatic),70.15,4224.7,2,N
Female,N,Y,Y,50,Y,Y,DSL,Y,Y,Y,N,Y,One year,Y,Bank transfer (automatic),80.05,4042.2,2,N
Female,N,Y,N,72,N,No phone service,DSL,Y,Y,N,N,Y,Two year,Y,Electronic check,49.2,3580.95,1,N
Male,N,Y,N,60,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Y,Bank transfer (automatic),20.5,1198.8,5,N
Male,N,N,N,46,N,No phone service,DSL,Y,Y,Y,N,N,Two year,N,Mailed check,38.25,1755.35,2,N
Female,N,Y,Y,69,N,No phone service,DSL,N,Y,N,Y,Y,Two year,Y,Credit card (automatic),54.95,3772.5,3,N
Male,Y,N,N,31,Y,Y,Fiber optic,N,Y,Y,Y,N,Month-to-month,Y,Bank transfer (automatic),96.6,2877.95,4,N
Male,N,Y,Y,19,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Mailed check,19.9,357.7,1,N
Female,N,Y,Y,71,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Credit card (automatic),19.9,1397.3,1,N
Male,N,Y,N,12,Y,N,Fiber optic,Y,Y,N,N,N,Month-to-month,Y,Electronic check,84.6,959.9,4,N
Male,N,N,N,44,Y,Y,DSL,N,Y,Y,Y,Y,One year,Y,Bank transfer (automatic),85.25,3704.15,5,N
Female,N,Y,Y,56,Y,Y,DSL,Y,Y,Y,Y,N,Two year,N,Credit card (automatic),81.25,4620.4,4,N
Female,N,Y,N,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Two year,Y,Bank transfer (automatic),115.5,8312.75,2,N
Female,N,N,N,11,Y,Y,Fiber optic,Y,N,N,N,N,Month-to-month,Y,Bank transfer (automatic),79.0,929.3,4,N
Female,Y,Y,N,15,Y,N,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Electronic check,94.65,1285.05,1,N
Male,N,N,N,72,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Y,Mailed check,20.8,1521.2,4,N
Male,N,Y,N,56,Y,Y,DSL,N,Y,N,N,N,Two year,N,Credit card (automatic),59.5,3389.25,3,N
Male,Y,N,N,64,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Y,Bank transfer (automatic),20.05,1198.05,2,N
Female,N,Y,N,34,Y,Y,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,100.45,3414.65,4,N
Male,N,N,N,35,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Bank transfer (automatic),20.6,754,1,N
Male,N,N,N,22,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Credit card (automatic),20.3,467.15,2,N
Male,N,N,N,9,N,No phone service,DSL,Y,Y,N,N,N,One year,N,Mailed check,39.55,373,1,N
Male,N,N,N,23,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Mailed check,20.45,481.1,5,N
Male,N,Y,N,68,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Bank transfer (automatic),25.25,1728.2,3,N
Male,N,Y,N,33,Y,N,Fiber optic,N,N,N,Y,Y,Month-to-month,N,Electronic check,91.25,2964.05,5,N
Male,N,N,N,31,Y,N,DSL,Y,Y,Y,Y,N,Month-to-month,Y,Bank transfer (automatic),72.45,2156.25,3,N
Female,N,N,N,56,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Bank transfer (automatic),19.7,1051.9,4,N
Male,N,Y,Y,66,Y,N,DSL,Y,Y,Y,Y,N,One year,Y,Electronic check,75.1,5013,2,N
Male,N,Y,Y,72,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Bank transfer (automatic),25.0,1738.9,4,N
Male,Y,N,N,34,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,N,Credit card (automatic),69.15,2275.1,3,N
Female,N,Y,Y,58,Y,N,Fiber optic,N,Y,N,Y,N,Month-to-month,Y,Electronic check,91.55,5511.65,3,N
Male,N,N,N,37,N,No phone service,DSL,N,N,N,Y,N,Two year,N,Credit card (automatic),35.8,1316.9,3,N
Female,N,N,N,71,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Two year,Y,Credit card (automatic),113.15,7993.3,1,N
Male,N,Y,Y,1,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Credit card (automatic),19.85,19.85,2,N
Male,Y,Y,Y,71,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Credit card (automatic),19.8,1388.45,4,N
Male,N,Y,Y,35,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Electronic check,19.9,666,4,N
Female,N,Y,Y,6,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Mailed check,19.7,94.45,5,N
Female,N,Y,Y,69,Y,N,DSL,N,Y,Y,N,N,One year,N,Bank transfer (automatic),59.1,4134.7,3,N
Female,N,Y,N,53,Y,Y,Fiber optic,N,N,Y,N,Y,One year,Y,Electronic check,91.15,4862.5,3,N
Female,N,Y,N,5,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,68.95,351.5,3,N
Female,N,N,Y,2,Y,N,DSL,N,N,N,N,N,Month-to-month,N,Mailed check,51.55,106.2,4,N
Male,N,N,Y,62,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Y,Mailed check,24.4,1413,5,N
Female,N,Y,N,19,Y,N,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,96.8,1743.05,1,N
Male,N,N,N,9,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,N,Mailed check,70.05,657.5,2,N
Male,N,N,N,53,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Credit card (automatic),19.5,1050.5,1,N
Male,N,N,N,5,Y,N,Fiber optic,N,N,N,N,Y,Month-to-month,N,Mailed check,78.75,426.35,4,N
Female,Y,Y,Y,71,Y,Y,DSL,Y,N,N,Y,N,One year,N,Electronic check,69.2,4982.5,3,N
Female,N,N,N,1,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Y,Mailed check,19.55,19.55,2,N
Male,N,N,N,72,Y,Y,Fiber optic,N,Y,N,Y,Y,Two year,Y,Electronic check,103.65,7634.8,4,N
Female,N,Y,N,4,Y,N,DSL,Y,N,N,N,N,Month-to-month,N,Mailed check,54.7,235.05,4,N
Male,N,N,N,59,Y,Y,DSL,N,Y,N,N,N,Two year,N,Credit card (automatic),54.15,3116.15,4,N
Female,Y,Y,N,31,Y,Y,Fiber optic,N,N,N,N,Y,Month-to-month,Y,Electronic check,84.85,2633.4,2,N
Male,N,Y,N,3,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Bank transfer (automatic),20.0,49.65,2,N
Male,N,Y,N,49,Y,N,Fiber optic,N,Y,Y,Y,Y,One year,Y,Credit card (automatic),99.25,4920.8,5,N
Male,N,N,N,2,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Mailed check,19.35,46.35,5,N
Female,N,Y,N,55,Y,N,Fiber optic,Y,N,N,Y,Y,One year,Y,Electronic check,94.75,5276.1,1,N
Male,N,Y,Y,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Two year,Y,Credit card (automatic),114.05,8289.2,2,N
Female,Y,N,N,36,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,Y,Bank transfer (automatic),74.9,2659.45,2,N
Female,N,Y,Y,10,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Y,Bank transfer (automatic),19.8,196.75,2,N
Female,N,Y,Y,72,Y,Y,DSL,Y,Y,Y,N,Y,Two year,N,Bank transfer (automatic),80.85,5824.75,5,N
Female,N,N,N,28,Y,N,DSL,N,N,Y,N,N,Month-to-month,N,Bank transfer (automatic),54.65,1517.5,4,N
Male,N,Y,N,38,Y,Y,Fiber optic,Y,N,N,Y,N,Month-to-month,N,Bank transfer (automatic),91.7,3479.05,3,N
Female,N,N,N,61,Y,Y,Fiber optic,Y,Y,Y,Y,Y,One year,Y,Electronic check,118.6,7365.7,5,N
Male,N,Y,Y,52,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Mailed check,24.55,1331.05,2,N
Male,N,N,N,67,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Y,Mailed check,19.45,1195.95,5,N
Female,N,N,Y,34,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Two year,Y,Credit card (automatic),116.15,3946.9,1,N
Female,N,N,N,54,Y,N,DSL,Y,Y,Y,Y,Y,Two year,N,Electronic check,80.6,4299.95,2,N
Female,N,Y,N,1,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Y,Bank transfer (automatic),20.3,20.3,1,N
Female,N,N,Y,46,Y,N,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,99.8,4391.25,2,N
Female,N,Y,Y,55,Y,Y,DSL,Y,N,Y,Y,N,One year,Y,Credit card (automatic),75.0,4213.9,5,N
Female,N,N,N,1,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Mailed check,19.9,19.9,4,N
Male,Y,Y,N,64,Y,N,Fiber optic,Y,Y,N,N,N,One year,N,Credit card (automatic),80.3,5017.7,3,N
Female,N,Y,N,58,Y,Y,DSL,Y,Y,Y,Y,Y,Two year,Y,Electronic check,84.3,4916.4,1,N
Male,N,Y,N,56,N,No phone service,DSL,N,Y,Y,Y,Y,One year,Y,Bank transfer (automatic),54.05,2959.8,5,N
Male,N,Y,Y,72,Y,N,Fiber optic,Y,Y,Y,Y,Y,Two year,Y,Credit card (automatic),104.9,7559.55,4,N
Male,Y,Y,N,72,Y,Y,Fiber optic,N,N,N,Y,Y,One year,Y,Credit card (automatic),97.25,7133.1,5,N
Male,N,N,N,22,Y,Y,Fiber optic,N,N,N,N,Y,Month-to-month,N,Electronic check,83.05,1799.3,1,N
Female,N,N,N,39,N,No phone service,DSL,N,Y,Y,N,N,Month-to-month,N,Bank transfer (automatic),41.1,1597.05,3,N
Female,N,N,N,12,Y,N,DSL,N,N,N,N,N,Month-to-month,Y,Bank transfer (automatic),45.0,524.35,5,N
Male,N,Y,N,54,Y,N,DSL,Y,N,N,Y,Y,Two year,Y,Bank transfer (automatic),74.55,4191.45,2,N
Female,N,N,N,18,N,No phone service,DSL,Y,N,Y,N,N,One year,Y,Mailed check,40.2,711.95,4,N
Male,N,Y,N,32,Y,N,DSL,Y,N,Y,N,Y,One year,N,Mailed check,70.5,2201.75,5,N
Female,N,N,N,41,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Y,Mailed check,19.75,806.95,4,N
Male,N,Y,Y,67,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Bank transfer (automatic),24.65,1620.45,2,N
Male,N,Y,N,65,Y,Y,Fiber optic,Y,Y,N,Y,Y,Month-to-month,Y,Electronic check,104.25,6812.95,3,N
Female,N,N,N,25,Y,Y,DSL,Y,Y,Y,Y,N,Month-to-month,Y,Bank transfer (automatic),78.35,1837.9,3,N
Female,N,Y,N,67,Y,Y,Fiber optic,N,Y,Y,Y,Y,One year,Y,Credit card (automatic),109.7,7344.45,2,N
Female,Y,N,N,43,N,No phone service,DSL,Y,N,N,N,N,Month-to-month,Y,Credit card (automatic),33.45,1500.25,4,N
Female,N,N,N,24,Y,N,Fiber optic,Y,N,N,Y,Y,Month-to-month,Y,Electronic check,94.6,2283.15,5,N
Male,N,Y,Y,69,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Bank transfer (automatic),20.2,1376.5,2,N
Female,N,N,Y,37,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,N,Bank transfer (automatic),20.3,755.4,1,N
Male,N,Y,Y,20,N,No phone service,DSL,Y,Y,Y,N,N,Two year,Y,Credit card (automatic),39.4,825.4,4,N
Male,N,N,N,7,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,N,Bank transfer (automatic),69.15,488.65,3,N
Male,N,N,N,41,N,No phone service,DSL,N,Y,N,Y,Y,One year,Y,Electronic check,51.35,2075.1,2,N
Female,N,N,N,54,Y,N,Fiber optic,Y,N,N,Y,Y,One year,Y,Credit card (automatic),100.05,5299.65,3,N
Male,Y,N,N,69,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Credit card (automatic),20.3,1356.3,4,N
Female,N,N,N,53,Y,N,Fiber optic,N,Y,Y,N,Y,One year,Y,Credit card (automatic),94.45,5042.75,3,N
Male,N,Y,Y,18,N,No phone service,DSL,N,Y,N,Y,N,One year,N,Credit card (automatic),46.4,812.4,2,N
Male,N,Y,N,64,Y,N,Fiber optic,Y,N,Y,Y,Y,Two year,Y,Credit card (automatic),104.05,6605.55,4,N
Female,N,N,N,20,N,No phone service,DSL,N,N,N,N,N,Month-to-month,N,Credit card (automatic),24.9,505.95,1,N
Male,N,Y,Y,57,Y,N,DSL,Y,N,Y,N,N,One year,N,Mailed check,59.6,3509.4,2,N
Male,Y,Y,N,63,Y,Y,Fiber optic,Y,Y,N,Y,Y,Two year,N,Credit card (automatic),108.5,6991.9,5,N
Male,N,Y,Y,13,N,No phone service,DSL,Y,N,Y,N,N,Two year,N,Mailed check,40.55,590.35,2,N
Female,Y,Y,N,48,Y,N,DSL,N,N,N,N,Y,One year,Y,Bank transfer (automatic),58.95,2789.7,4,N
Male,N,Y,Y,57,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Mailed check,20.75,1123.15,2,N
Male,N,Y,N,71,Y,Y,Fiber optic,N,Y,Y,Y,Y,One year,Y,Bank transfer (automatic),113.15,7953.25,1,N
Female,N,Y,Y,7,Y,Y,DSL,N,N,N,N,N,Month-to-month,N,Electronic check,48.8,349.8,1,N
Female,N,N,N,16,Y,Y,DSL,N,N,N,N,Y,Month-to-month,Y,Bank transfer (automatic),63.05,1067.05,5,N
Male,N,Y,N,34,Y,Y,Fiber optic,N,Y,N,Y,Y,Month-to-month,N,Electronic check,100.85,3527.3,3,N
Male,N,N,N,16,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,Y,Mailed check,80.55,1248.9,4,N
Male,N,N,Y,48,Y,Y,DSL,Y,Y,N,N,N,One year,Y,Bank transfer (automatic),64.4,3035.35,4,N
Male,N,Y,Y,58,Y,N,DSL,N,N,Y,Y,Y,One year,Y,Credit card (automatic),75.2,4300.8,3,N
Female,N,Y,N,72,Y,Y,DSL,Y,Y,Y,Y,Y,Two year,Y,Bank transfer (automatic),84.9,6065.3,1,N
Female,N,N,N,7,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Mailed check,19.3,144.95,1,N
Female,N,N,N,30,Y,N,DSL,Y,Y,Y,Y,N,One year,N,Credit card (automatic),74.65,2308.6,2,N
Male,N,Y,N,31,Y,Y,DSL,N,N,N,Y,N,Month-to-month,Y,Credit card (automatic),59.05,1882.8,5,N
Female,Y,N,N,46,Y,Y,DSL,N,Y,Y,N,Y,One year,Y,Credit card (automatic),69.1,3255.35,5,N
Male,N,Y,N,50,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,N,Mailed check,20.55,1067.65,5,N
Male,N,Y,N,28,Y,N,Fiber optic,N,N,Y,N,N,Month-to-month,N,Bank transfer (automatic),76.55,2065.4,2,N
Female,N,N,N,66,N,No phone service,DSL,Y,Y,Y,Y,Y,Two year,Y,Bank transfer (automatic),62.5,4136.4,5,N
Female,N,Y,Y,41,Y,N,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Bank transfer (automatic),94.9,3848,3,N
Male,Y,Y,N,72,Y,Y,Fiber optic,N,Y,Y,Y,Y,Two year,Y,Bank transfer (automatic),111.65,8022.85,2,N
