User ID,Content Category,Interaction Type,Time of Interaction,Device Used
U0138,Travel,Comment,Evening,Tablet
U0017,Fitness,Like,Afternoon,Mobile
U0107,Fitness,Follow,Evening,Mobile
U0493,Education,Share,Evening,Mobile
U0095,Travel,Like,Evening,Desktop
U0217,Technology,Like,Evening,Mobile
U0453,Fitness,Follow,Morning,Mobile
U0455,Food,Share,Morning,Tablet
U0299,Fitness,Comment,Morning,Mobile
U0130,Travel,Share,Afternoon,Tablet
U0058,Fitness,Like,Afternoon,Tablet
U0228,Fitness,Like,Afternoon,Tablet
U0114,Technology,Follow,Evening,Tablet
U0167,Technology,Share,Afternoon,Mobile
U0056,Education,Comment,Evening,Mobile
U0359,Travel,Like,Morning,Mobile
U0294,Travel,Share,Morning,Mobile
U0153,Travel,Follow,Evening,Mobile
U0232,Food,Like,Afternoon,Mobile
U0086,Food,Comment,Evening,Desktop
U0136,Education,Share,Evening,Desktop
U0371,Education,Follow,Morning,Tablet
U0002,Travel,Like,Afternoon,Desktop
U0087,Education,Like,Morning,Mobile
U0432,Education,Comment,Morning,Mobile
U0040,Food,Like,Afternoon,Mobile
U0144,Education,Like,Afternoon,Tablet
U0089,Food,Like,Morning,Mobile
U0089,Fitness,Share,Morning,Mobile
U0079,Food,Like,Afternoon,Desktop
U0453,Fitness,Follow,Evening,Desktop
U0408,Technology,Share,Evening,Mobile
U0356,Education,Comment,Morning,Mobile
U0084,Fitness,Comment,Afternoon,Desktop
U0068,Education,Share,Morning,Mobile
U0380,Fitness,Share,Evening,Mobile
U0386,Technology,Like,Afternoon,Mobile
U0228,Education,Follow,Afternoon,Desktop
U0448,Education,Like,Evening,Tablet
U0074,Travel,Comment,Morning,Desktop
U0236,Education,Follow,Afternoon,Desktop
U0034,Travel,Share,Morning,Mobile
U0290,Travel,Like,Morning,Desktop
U0093,Travel,Comment,Afternoon,Mobile
U0191,Travel,Share,Morning,Mobile
U0243,Fitness,Follow,Afternoon,Tablet
U0129,Technology,Share,Afternoon,Mobile
U0456,Travel,Comment,Evening,Mobile
U0014,Education,Comment,Morning,Tablet
U0451,Food,Comment,Evening,Desktop
U0098,Technology,Like,Morning,Mobile
U0118,Food,Like,Afternoon,Mobile
U0139,Fitness,Like,Morning,Mobile
U0342,Education,Share,Morning,Desktop
U0303,Fitness,Follow,Afternoon,Desktop
U0065,Food,Like,Afternoon,Mobile
U0048,Education,Share,Evening,Mobile
U0346,Education,Comment,Afternoon,Mobile
U0497,Food,Follow,Morning,Tablet
U0221,Travel,Share,Afternoon,Tablet
U0107,Fitness,Follow,Morning,Tablet
U0184,Technology,Like,Evening,Mobile
U0367,Food,Share,Evening,Desktop
U0267,Education,Follow,Afternoon,Desktop
U0272,Education,Share,Morning,Mobile
U0364,Fitness,Comment,Afternoon,Desktop
U0261,Travel,Comment,Afternoon,Desktop
U0399,Food,Share,Morning,Desktop
U0378,Technology,Follow,Afternoon,Tablet
U0082,Fitness,Comment,Morning,Desktop
U0055,Fitness,Follow,Evening,Desktop
U0340,Travel,Share,Evening,Mobile
U0283,Fitness,Like,Afternoon,Tablet
U0451,Technology,Comment,Morning,Mobile
U0406,Fitness,Comment,Morning,Desktop
U0292,Fitness,Like,Evening,Tablet
U0311,Travel,Follow,Evening,Desktop
U0021,Travel,Like,Morning,Desktop
U0426,Technology,Share,Afternoon,Tablet
U0095,Travel,Like,Morning,Desktop
U0119,Technology,Like,Evening,Mobile
U0044,Fitness,Share,Evening,Mobile
U0276,Fitness,Comment,Evening,Mobile
U0238,Technology,Comment,Morning,Tablet
U0003,Technology,Comment,Evening,Desktop
U0237,Technology,Follow,Afternoon,Desktop
U0057,Travel,Comment,Evening,Mobile
U0201,Fitness,Like,Afternoon,Tablet
U0481,Technology,Share,Afternoon,Mobile
U0117,Fitness,Share,Afternoon,Mobile
U0228,Fitness,Like,Afternoon,Mobile
U0445,Travel,Like,Morning,Mobile
U0406,Food,Share,Evening,Desktop
U0071,Technology,Share,Morning,Desktop
U0419,Technology,Comment,Afternoon,Tablet
U0238,Travel,Share,Afternoon,Tablet
U0487,Technology,Comment,Afternoon,Desktop
U0310,Fitness,Share,Afternoon,Tablet
U0451,Technology,Like,Afternoon,Desktop
U0262,Travel,Follow,Evening,Mobile
U0318,Education,Comment,Evening,Mobile
U0094,Fitness,Comment,Morning,Desktop
U0228,Food,Like,Afternoon,Desktop
U0087,Food,Follow,Morning,Desktop
U0408,Education,Share,Morning,Desktop
U0230,Technology,Like,Evening,Mobile
U0151,Food,Comment,Evening,Tablet
U0390,Travel,Like,Morning,Tablet
U0144,Travel,Comment,Evening,Mobile
U0376,Food,Like,Evening,Mobile
U0491,Education,Share,Morning,Desktop
U0448,Food,Share,Afternoon,Desktop
U0201,Food,Like,Evening,Mobile
U0303,Technology,Like,Evening,Mobile
U0113,Education,Share,Afternoon,Mobile
U0026,Travel,Share,Afternoon,Tablet
U0378,Food,Like,Morning,Mobile
U0490,Food,Comment,Evening,Desktop
U0203,Travel,Share,Evening,Mobile
U0450,Food,Follow,Afternoon,Desktop
U0449,Fitness,Like,Afternoon,Desktop
U0153,Technology,Like,Evening,Tablet
U0481,Fitness,Comment,Morning,Desktop
U0357,Education,Like,Morning,Mobile
U0158,Technology,Follow,Afternoon,Tablet
U0429,Travel,Share,Evening,Mobile
U0211,Technology,Like,Afternoon,Desktop
U0127,Food,Comment,Afternoon,Desktop
U0203,Travel,Share,Afternoon,Tablet
U0419,Travel,Share,Afternoon,Tablet
U0464,Education,Comment,Morning,Mobile
U0216,Travel,Share,Afternoon,Tablet
U0398,Education,Follow,Morning,Mobile
U0260,Food,Like,Afternoon,Mobile
U0169,Education,Follow,Evening,Mobile
U0106,Travel,Share,Evening,Mobile
U0087,Education,Like,Evening,Tablet
U0380,Food,Share,Afternoon,Mobile
U0293,Fitness,Follow,Morning,Mobile
U0332,Travel,Comment,Evening,Tablet
U0280,Travel,Follow,Afternoon,Mobile
U0096,Technology,Comment,Morning,Desktop
U0493,Technology,Comment,Evening,Desktop
U0393,Education,Comment,Evening,Mobile
U0288,Travel,Like,Morning,Tablet
U0453,Fitness,Comment,Morning,Desktop
U0378,Education,Share,Morning,Desktop
U0313,Fitness,Share,Afternoon,Desktop
U0106,Education,Like,Evening,Tablet
U0346,Food,Like,Morning,Desktop
U0184,Education,Share,Evening,Desktop
U0195,Fitness,Follow,Evening,Mobile
U0098,Food,Share,Morning,Desktop
U0119,Education,Share,Evening,Tablet
U0126,Fitness,Like,Morning,Tablet
U0276,Travel,Like,Morning,Desktop
U0193,Food,Comment,Evening,Tablet
U0176,Education,Like,Evening,Tablet
U0334,Education,Like,Afternoon,Tablet
U0169,Fitness,Comment,Morning,Desktop
U0059,Technology,Comment,Afternoon,Tablet
U0153,Travel,Comment,Morning,Mobile
U0323,Technology,Like,Evening,Tablet
U0206,Education,Follow,Morning,Mobile
U0334,Food,Share,Afternoon,Tablet
U0016,Technology,Comment,Evening,Desktop
U0338,Food,Comment,Evening,Tablet
U0240,Food,Like,Evening,Mobile
U0277,Travel,Like,Morning,Tablet
U0369,Travel,Comment,Evening,Mobile
U0208,Fitness,Like,Afternoon,Mobile
U0431,Fitness,Like,Morning,Tablet
U0326,Travel,Share,Morning,Mobile
U0112,Education,Follow,Afternoon,Desktop
U0095,Food,Like,Evening,Desktop
U0092,Food,Comment,Morning,Tablet
U0337,Fitness,Like,Afternoon,Desktop
U0481,Fitness,Comment,Morning,Desktop
U0005,Education,Share,Morning,Desktop
U0208,Technology,Like,Evening,Mobile
U0333,Technology,Share,Afternoon,Mobile
U0125,Food,Share,Afternoon,Mobile
U0022,Food,Like,Afternoon,Mobile
U0218,Education,Follow,Afternoon,Mobile
U0399,Technology,Share,Afternoon,Mobile
U0431,Education,Like,Evening,Mobile
U0368,Travel,Comment,Evening,Desktop
U0142,Travel,Comment,Evening,Desktop
U0119,Technology,Follow,Afternoon,Desktop
U0146,Technology,Like,Evening,Mobile
U0159,Travel,Comment,Evening,Tablet
U0384,Food,Like,Morning,Mobile
U0199,Fitness,Comment,Morning,Desktop
U0066,Travel,Follow,Morning,Desktop
U0233,Education,Share,Evening,Desktop
U0457,Travel,Comment,Afternoon,Tablet
U0302,Education,Comment,Evening,Tablet
U0385,Travel,Follow,Evening,Desktop
U0231,Fitness,Follow,Evening,Desktop
U0007,Technology,Share,Afternoon,Mobile
U0089,Education,Comment,Morning,Desktop
U0049,Fitness,Like,Afternoon,Tablet
U0098,Technology,Follow,Evening,Mobile
U0006,Technology,Like,Morning,Mobile
U0026,Travel,Like,Evening,Desktop
U0490,Fitness,Share,Afternoon,Mobile
U0289,Fitness,Comment,Morning,Desktop
U0105,Education,Share,Evening,Desktop
U0462,Education,Share,Evening,Desktop
U0303,Education,Share,Evening,Desktop
U0427,Travel,Comment,Evening,Desktop
U0342,Fitness,Share,Evening,Desktop
U0318,Fitness,Comment,Evening,Mobile
U0426,Technology,Follow,Morning,Tablet
U0312,Education,Share,Morning,Desktop
U0318,Fitness,Like,Afternoon,Tablet
U0333,Travel,Share,Afternoon,Tablet
U0003,Travel,Like,Morning,Tablet
U0322,Travel,Like,Morning,Tablet
U0052,Travel,Comment,Evening,Tablet
U0246,Food,Like,Morning,Mobile
U0408,Travel,Like,Afternoon,Desktop
U0163,Technology,Comment,Morning,Tablet
U0317,Travel,Like,Afternoon,Mobile
U0251,Fitness,Like,Afternoon,Tablet
U0255,Technology,Share,Afternoon,Mobile
U0388,Fitness,Comment,Evening,Mobile
U0427,Education,Like,Evening,Tablet
U0265,Fitness,Follow,Afternoon,Mobile
U0153,Fitness,Share,Evening,Desktop
U0141,Food,Like,Afternoon,Tablet
U0253,Technology,Comment,Afternoon,Desktop
U0162,Technology,Follow,Morning,Tablet
U0040,Technology,Share,Evening,Desktop
U0046,Fitness,Like,Afternoon,Tablet
U0276,Food,Like,Evening,Mobile
U0197,Food,Like,Morning,Mobile
U0038,Food,Like,Evening,Tablet
U0279,Technology,Like,Evening,Tablet
U0428,Food,Follow,Afternoon,Desktop
U0128,Technology,Like,Evening,Desktop
U0421,Technology,Share,Afternoon,Mobile
U0301,Technology,Share,Morning,Tablet
U0160,Education,Comment,Morning,Desktop
U0310,Education,Comment,Evening,Mobile
U0277,Fitness,Follow,Morning,Tablet
U0083,Technology,Like,Evening,Mobile
U0469,Education,Share,Evening,Desktop
U0143,Technology,Follow,Evening,Tablet
U0007,Travel,Comment,Morning,Desktop
U0174,Travel,Follow,Morning,Desktop
U0106,Fitness,Comment,Morning,Desktop
U0068,Technology,Like,Morning,Mobile
U0240,Food,Like,Afternoon,Mobile
U0260,Travel,Like,Morning,Desktop
U0495,Education,Like,Evening,Desktop
U0306,Technology,Like,Morning,Tablet
U0315,Education,Like,Morning,Tablet
U0048,Fitness,Comment,Morning,Desktop
U0050,Education,Follow,Afternoon,Desktop
U0288,Food,Comment,Morning,Mobile
U0096,Technology,Like,Evening,Mobile
U0207,Food,Comment,Morning,Desktop
U0161,Education,Share,Morning,Desktop
U0244,Food,Share,Afternoon,Desktop
U0372,Technology,Comment,Evening,Tablet
U0041,Technology,Follow,Afternoon,Desktop
U0422,Education,Share,Evening,Desktop
U0296,Travel,Comment,Afternoon,Desktop
U0447,Fitness,Share,Afternoon,Mobile
U0296,Technology,Comment,Afternoon,Desktop
U0384,Technology,Share,Afternoon,Tablet
U0192,Education,Follow,Afternoon,Desktop
U0465,Education,Follow,Afternoon,Desktop
U0476,Travel,Like,Morning,Mobile
U0123,Technology,Like,Afternoon,Desktop
U0272,Technology,Follow,Evening,Tablet
U0005,Education,Like,Evening,Tablet
U0111,Technology,Like,Evening,Tablet
U0413,Fitness,Like,Evening,Tablet
U0070,Education,Share,Morning,Desktop
U0353,Travel,Follow,Morning,Desktop
U0188,Technology,Like,Morning,Tablet
U0026,Education,Share,Evening,Desktop
U0442,Food,Share,Afternoon,Desktop
U0132,Education,Like,Afternoon,Mobile
U0383,Education,Share,Evening,Desktop
U0474,Fitness,Like,Afternoon,Tablet
U0286,Education,Follow,Morning,Mobile
U0180,Fitness,Share,Evening,Desktop
U0391,Travel,Share,Afternoon,Desktop
U0077,Travel,Like,Morning,Tablet
U0162,Travel,Like,Evening,Desktop
U0416,Technology,Comment,Afternoon,Desktop
U0217,Travel,Share,Morning,Mobile
U0328,Travel,Like,Morning,Desktop
U0181,Food,Share,Morning,Tablet
U0192,Technology,Like,Morning,Mobile
U0348,Technology,Share,Evening,Desktop
U0217,Food,Follow,Morning,Tablet
U0192,Fitness,Comment,Morning,Desktop
U0108,Education,Share,Morning,Desktop
U0291,Technology,Share,Afternoon,Tablet
U0110,Food,Follow,Morning,Tablet
U0164,Travel,Like,Evening,Mobile
U0478,Education,Follow,Evening,Tablet
U0381,Travel,Share,Afternoon,Tablet
U0170,Technology,Comment,Afternoon,Tablet
U0166,Education,Share,Evening,Desktop
U0344,Travel,Like,Evening,Desktop
U0240,Fitness,Like,Morning,Mobile
U0278,Fitness,Like,Afternoon,Mobile
U0084,Education,Share,Morning,Desktop
U0124,Fitness,Follow,Morning,Mobile
U0350,Fitness,Follow,Morning,Tablet
U0021,Education,Share,Morning,Mobile
U0084,Travel,Comment,Afternoon,Desktop
U0225,Fitness,Comment,Afternoon,Tablet
U0115,Education,Share,Evening,Desktop
U0024,Fitness,Comment,Morning,Tablet
U0049,Technology,Share,Afternoon,Mobile
U0097,Fitness,Share,Morning,Tablet
U0109,Travel,Share,Afternoon,Tablet
U0303,Fitness,Like,Evening,Tablet
U0248,Food,Like,Afternoon,Mobile
U0138,Food,Like,Evening,Mobile
U0469,Food,Like,Afternoon,Desktop
U0492,Technology,Like,Morning,Mobile
U0427,Food,Like,Afternoon,Mobile
U0080,Travel,Like,Morning,Tablet
U0078,Travel,Follow,Morning,Desktop
U0105,Travel,Like,Morning,Tablet
U0492,Travel,Share,Morning,Desktop
U0015,Technology,Share,Afternoon,Mobile
U0027,Travel,Share,Morning,Mobile
U0087,Education,Share,Evening,Desktop
U0148,Technology,Follow,Morning,Tablet
U0153,Technology,Share,Evening,Mobile
U0010,Travel,Share,Evening,Desktop
U0220,Travel,Share,Afternoon,Mobile
U0002,Fitness,Like,Afternoon,Mobile
U0208,Education,Share,Morning,Tablet
U0407,Food,Like,Afternoon,Desktop
U0230,Food,Follow,Afternoon,Tablet
U0107,Education,Follow,Morning,Mobile
U0430,Food,Like,Evening,Tablet
U0468,Education,Share,Evening,Desktop
U0379,Food,Comment,Evening,Desktop
U0074,Travel,Comment,Afternoon,Desktop
U0382,Education,Like,Morning,Desktop
U0067,Fitness,Like,Morning,Tablet
U0467,Food,Share,Morning,Tablet
U0174,Food,Like,Morning,Mobile
U0038,Travel,Comment,Morning,Desktop
U0099,Education,Share,Evening,Tablet
U0089,Fitness,Follow,Evening,Desktop
U0237,Education,Follow,Evening,Tablet
U0263,Education,Comment,Evening,Mobile
U0270,Education,Follow,Evening,Tablet
U0337,Food,Like,Evening,Mobile
U0026,Technology,Comment,Afternoon,Tablet
U0131,Food,Share,Evening,Desktop
U0295,Education,Share,Evening,Desktop
U0386,Food,Follow,Evening,Tablet
U0320,Education,Follow,Afternoon,Desktop
U0348,Fitness,Follow,Evening,Mobile
U0203,Technology,Like,Morning,Tablet
U0073,Technology,Follow,Afternoon,Desktop
U0051,Food,Share,Afternoon,Desktop
U0351,Travel,Share,Evening,Desktop
U0475,Travel,Share,Evening,Desktop
U0184,Food,Comment,Afternoon,Mobile
U0131,Travel,Like,Afternoon,Desktop
U0198,Travel,Comment,Evening,Desktop
U0150,Technology,Like,Evening,Desktop
U0181,Food,Like,Afternoon,Mobile
U0457,Food,Like,Afternoon,Desktop
U0302,Travel,Like,Evening,Desktop
U0435,Fitness,Follow,Morning,Tablet
U0009,Fitness,Like,Evening,Desktop
U0374,Travel,Comment,Morning,Mobile
U0024,Food,Follow,Evening,Desktop
U0032,Technology,Share,Morning,Tablet
U0277,Education,Share,Evening,Mobile
U0383,Fitness,Comment,Morning,Desktop
U0007,Travel,Comment,Evening,Tablet
U0311,Education,Follow,Afternoon,Desktop
U0070,Food,Like,Afternoon,Mobile
U0057,Food,Share,Morning,Desktop
U0153,Technology,Comment,Afternoon,Desktop
U0395,Travel,Like,Afternoon,Desktop
U0256,Fitness,Share,Evening,Tablet
U0455,Education,Like,Afternoon,Tablet
U0222,Fitness,Share,Morning,Tablet
U0334,Fitness,Comment,Morning,Mobile
U0171,Food,Like,Evening,Tablet
U0433,Fitness,Comment,Afternoon,Mobile
U0381,Travel,Share,Afternoon,Desktop
U0236,Education,Like,Afternoon,Desktop
U0337,Technology,Follow,Afternoon,Tablet
U0466,Education,Comment,Evening,Tablet
U0257,Fitness,Share,Evening,Tablet
U0267,Education,Follow,Afternoon,Desktop
U0216,Fitness,Comment,Morning,Tablet
U0457,Technology,Share,Afternoon,Tablet
U0193,Education,Share,Evening,Desktop
U0216,Food,Comment,Afternoon,Tablet
U0228,Technology,Follow,Morning,Desktop
U0303,Technology,Like,Morning,Desktop
U0240,Education,Share,Evening,Mobile
U0454,Food,Share,Afternoon,Desktop
U0281,Technology,Comment,Evening,Desktop
U0236,Fitness,Follow,Evening,Mobile
U0320,Education,Comment,Evening,Mobile
U0242,Education,Like,Evening,Mobile
U0408,Food,Follow,Afternoon,Desktop
U0455,Food,Follow,Evening,Desktop
U0361,Technology,Follow,Afternoon,Tablet
U0161,Fitness,Like,Afternoon,Tablet
U0420,Education,Comment,Evening,Tablet
U0237,Technology,Like,Evening,Desktop
U0309,Education,Share,Morning,Tablet
U0312,Travel,Comment,Evening,Mobile
U0259,Education,Follow,Afternoon,Tablet
U0269,Fitness,Follow,Morning,Mobile
U0078,Education,Share,Morning,Desktop
U0093,Education,Share,Morning,Mobile
U0281,Technology,Follow,Evening,Mobile
U0434,Technology,Like,Evening,Tablet
U0333,Technology,Follow,Afternoon,Desktop
U0436,Technology,Like,Evening,Mobile
U0301,Fitness,Comment,Morning,Desktop
U0302,Fitness,Follow,Evening,Desktop
U0458,Fitness,Follow,Morning,Desktop
U0339,Education,Comment,Afternoon,Desktop
U0366,Technology,Follow,Afternoon,Desktop
U0262,Travel,Comment,Evening,Tablet
U0443,Fitness,Comment,Morning,Desktop
U0229,Travel,Comment,Morning,Desktop
U0393,Fitness,Share,Morning,Mobile
U0324,Food,Like,Morning,Desktop
U0330,Education,Share,Morning,Desktop
U0346,Fitness,Share,Evening,Tablet
U0144,Technology,Comment,Afternoon,Desktop
U0054,Food,Like,Morning,Mobile
U0248,Technology,Share,Morning,Mobile
U0436,Fitness,Comment,Morning,Desktop
U0228,Food,Like,Morning,Tablet
U0381,Education,Follow,Morning,Tablet
U0317,Education,Comment,Afternoon,Mobile
U0499,Food,Follow,Afternoon,Desktop
U0135,Travel,Like,Afternoon,Tablet
U0469,Travel,Share,Morning,Tablet
U0417,Technology,Share,Morning,Desktop
U0246,Travel,Like,Morning,Tablet
U0445,Food,Follow,Morning,Tablet
U0362,Education,Comment,Morning,Tablet
U0120,Education,Comment,Morning,Desktop
U0364,Fitness,Like,Morning,Tablet
U0189,Food,Comment,Evening,Tablet
U0117,Food,Like,Morning,Mobile
U0378,Technology,Share,Afternoon,Tablet
U0131,Fitness,Follow,Evening,Tablet
U0013,Fitness,Share,Afternoon,Desktop
U0434,Food,Comment,Afternoon,Desktop
U0177,Education,Share,Evening,Desktop
U0333,Travel,Like,Morning,Desktop
U0227,Food,Comment,Morning,Mobile
U0040,Technology,Like,Evening,Desktop
U0483,Technology,Share,Afternoon,Mobile
U0154,Travel,Like,Afternoon,Desktop
U0131,Fitness,Share,Evening,Tablet
U0014,Fitness,Comment,Evening,Tablet
U0148,Fitness,Follow,Evening,Mobile
U0493,Food,Like,Evening,Tablet
U0331,Travel,Like,Evening,Tablet
U0286,Travel,Follow,Morning,Desktop
U0308,Travel,Follow,Evening,Desktop
U0040,Fitness,Comment,Morning,Desktop
U0469,Food,Like,Morning,Mobile
U0069,Fitness,Comment,Morning,Tablet
U0302,Technology,Comment,Evening,Mobile
U0372,Travel,Share,Afternoon,Tablet
U0216,Food,Like,Afternoon,Tablet
U0443,Education,Share,Afternoon,Mobile
U0156,Travel,Share,Afternoon,Mobile
U0316,Fitness,Share,Morning,Mobile
U0156,Food,Share,Afternoon,Desktop
U0415,Technology,Share,Afternoon,Mobile
U0127,Fitness,Comment,Afternoon,Desktop
U0300,Travel,Share,Afternoon,Tablet
U0183,Fitness,Comment,Evening,Tablet
U0225,Food,Like,Afternoon,Mobile
U0024,Fitness,Share,Morning,Tablet
U0092,Food,Like,Evening,Desktop
U0107,Food,Follow,Afternoon,Tablet
U0247,Fitness,Comment,Morning,Tablet
U0154,Fitness,Like,Afternoon,Mobile
U0185,Travel,Share,Afternoon,Tablet
U0043,Travel,Comment,Afternoon,Desktop
U0048,Food,Follow,Morning,Tablet
U0239,Food,Like,Evening,Mobile
U0448,Technology,Like,Evening,Desktop
U0147,Travel,Follow,Morning,Desktop
U0264,Technology,Share,Morning,Tablet
U0031,Education,Like,Morning,Desktop
U0160,Education,Share,Morning,Mobile
U0034,Fitness,Follow,Afternoon,Desktop
U0088,Technology,Like,Evening,Mobile
U0281,Education,Share,Morning,Desktop
U0315,Travel,Comment,Evening,Tablet
U0217,Fitness,Follow,Afternoon,Desktop
U0329,Technology,Comment,Evening,Mobile
U0126,Technology,Share,Evening,Desktop
U0381,Technology,Like,Morning,Desktop
U0100,Fitness,Share,Morning,Tablet
U0466,Technology,Comment,Evening,Tablet
U0087,Technology,Share,Afternoon,Mobile
U0079,Travel,Follow,Morning,Desktop
U0162,Food,Comment,Morning,Desktop
U0441,Travel,Comment,Afternoon,Mobile
U0066,Fitness,Comment,Morning,Desktop
U0164,Education,Comment,Morning,Mobile
U0025,Travel,Like,Afternoon,Mobile
U0340,Education,Like,Evening,Mobile
U0107,Education,Follow,Afternoon,Desktop
U0295,Fitness,Comment,Morning,Mobile
U0265,Technology,Share,Afternoon,Mobile
U0376,Food,Follow,Evening,Desktop
U0171,Fitness,Comment,Morning,Desktop
U0205,Food,Follow,Afternoon,Tablet
U0003,Food,Follow,Morning,Tablet
U0138,Technology,Share,Morning,Tablet
U0385,Travel,Comment,Afternoon,Tablet
U0142,Education,Share,Evening,Tablet
U0242,Food,Like,Morning,Desktop
U0091,Travel,Share,Afternoon,Desktop
U0034,Travel,Comment,Afternoon,Desktop
U0127,Education,Follow,Evening,Mobile
U0054,Travel,Comment,Afternoon,Desktop
U0435,Food,Like,Evening,Mobile
U0227,Travel,Share,Afternoon,Desktop
U0174,Education,Follow,Morning,Tablet
U0325,Education,Share,Evening,Desktop
U0079,Fitness,Like,Afternoon,Tablet
U0199,Education,Share,Afternoon,Mobile
U0244,Fitness,Follow,Morning,Tablet
U0487,Education,Share,Morning,Mobile
U0482,Food,Share,Evening,Desktop
U0220,Education,Follow,Morning,Mobile
U0202,Education,Share,Evening,Mobile
U0303,Fitness,Like,Evening,Tablet
U0182,Education,Like,Morning,Mobile
U0401,Fitness,Follow,Evening,Tablet
U0126,Travel,Follow,Morning,Mobile
U0031,Fitness,Like,Afternoon,Mobile
U0315,Travel,Like,Afternoon,Tablet
U0285,Travel,Like,Morning,Tablet
U0107,Fitness,Share,Morning,Mobile
U0101,Food,Follow,Evening,Desktop
U0329,Fitness,Like,Afternoon,Tablet
U0426,Fitness,Share,Evening,Desktop
